objectid,pid,parent_object,display_template,sequence,filename,object_location,image_alt_text,image_small,image_thumb,title,ark,avian_id,uid,archival_call_number,archival_collection,finding_aid_ark,archival_series_title,folder_title,box,folder_num,contributing_institution,contributing_institution_uri,creator,creator_uri,interviewee,interviewee_uri,interviewer,interviewer_uri,contributor,contributor_uri,description,disclaimer,language,chronological_subject,name_subject,name_subject_uri,subject,subject_uri,location,location_uri,latitude,longitude,geodetic_datum,extent,medium,medium_uri,genre,genre_uri,type,format,rights,rightsstatement,date,date_digital,publisher,publisher_uri,issuance,issuance_start,issuance_end,frequency,relation,relation_uri,digital_origin
,fairfieldbirdclub_127,,compound_object,0,,,,/objects/small/ms0386b001f010i0032_sm.jpg,/objects/thumbs/ms0386b001f010i0032.jpg_th.jpg,Bird banding near Fairfield during 1936-1937,https://n2t.net/ark:/87292/w9vt1gv0q,10380,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,"Bartlett, Wesley H.",,,,,,,,"A report written by Wesley H. Bartlett describing the bird banding activities near Fairfield during 1936-1937. A total of 937 individual birds and 65 different species were banded, including 4 recently added species. Also of note are details on several other topics, including bird fatalities, the return of previously banded birds, and the type of traps used in banding activities. The report also contains two tables. The first one is a comparative table of bird banding activities of Parsons College from January 1931-April 1937 with species and counts listed. The second table is a banding activities summary for 1936-37 at Parsons College with species and counts listed.",,eng,,Iowa Ornithologists' Union;Fairfield Bird Club,http://id.loc.gov/authorities/names/no99028917;http://id.loc.gov/authorities/names/no2021119431,Bird banding;Ornithology--Methodology;Hunting--Moral and ethical aspects;Birds--Mortality;American Bittern (Botaurus lentiginosus);Prairie Falcon (Falco mexicanus);Chimney Swift (Chaetura pelagica);Ruby-crowned Kinglet (Regulus calendula);Northern Waterthrush (Parkesia noveboracensis);Dark-eyed Junco (Junco hyemalis);American Goldfinch (Spinus tristis);Northern Bobwhite (Colinus virginianus),http://id.worldcat.org/fast/832908;http://id.worldcat.org/fast/1048361;http://id.worldcat.org/fast/964182;http://id.worldcat.org/fast/833039;https://www.gbif.org/species/2480911;https://www.gbif.org/species/2481000;https://www.gbif.org/species/4409023;https://www.gbif.org/species/2484597;https://www.gbif.org/species/6093856;https://www.gbif.org/species/9362842;https://www.gbif.org/species/5231640;https://www.gbif.org/species/9791464,Cedar Falls;Fairfield;Parsons College,https://www.geonames.org/4850699;https://www.geonames.org/4855967;https://www.geonames.org/4870778,42.52776;41.00863;41.01669,-92.44547;-91.96267;-91.96684,WGS 84,12 pages,,,reports;canon tables,http://vocab.getty.edu/aat/300027267;http://vocab.getty.edu/aat/300198390,Text,image/tiff,"This item is protected by copyright and related rights. However, the rights-holder is unidentified or unlocatable. If you have information that can contribute to identifying or locating the rights-holder, please notify the Iowa State University Library, Digital Scholarship and Initiatives.",http://rightsstatements.org/vocab/InC-RUU/1.0/,1936-01-01/1937-12-31,2018-11-12,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,reformatted digital; Digitized with Epson - sheet feed/flatbed
fairfieldbirdclub_035,fairfieldbirdclub_115,fairfieldbirdclub_127,image,1,ms0386b001f010i0032.jpg,/objects/ms0386b001f010i0032.jpg,,/objects/small/ms0386b001f010i0032_sm.jpg,/objects/thumbs/ms0386b001f010i0032.jpg_th.jpg,Page 1,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by copyright and related rights. However, the rights-holder is unidentified or unlocatable. If you have information that can contribute to identifying or locating the rights-holder, please notify the Iowa State University Library, Digital Scholarship and Initiatives.",http://rightsstatements.org/vocab/InC-RUU/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_036,fairfieldbirdclub_116,fairfieldbirdclub_127,image,2,ms0386b001f010i0033.jpg,/objects/ms0386b001f010i0033.jpg,,/objects/small/ms0386b001f010i0033_sm.jpg,/objects/thumbs/ms0386b001f010i0033.jpg_th.jpg,Page 2,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by copyright and related rights. However, the rights-holder is unidentified or unlocatable. If you have information that can contribute to identifying or locating the rights-holder, please notify the Iowa State University Library, Digital Scholarship and Initiatives.",http://rightsstatements.org/vocab/InC-RUU/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_037,fairfieldbirdclub_117,fairfieldbirdclub_127,image,3,ms0386b001f010i0034.jpg,/objects/ms0386b001f010i0034.jpg,,/objects/small/ms0386b001f010i0034_sm.jpg,/objects/thumbs/ms0386b001f010i0034.jpg_th.jpg,Page 3,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by copyright and related rights. However, the rights-holder is unidentified or unlocatable. If you have information that can contribute to identifying or locating the rights-holder, please notify the Iowa State University Library, Digital Scholarship and Initiatives.",http://rightsstatements.org/vocab/InC-RUU/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_038,fairfieldbirdclub_118,fairfieldbirdclub_127,image,4,ms0386b001f010i0035.jpg,/objects/ms0386b001f010i0035.jpg,,/objects/small/ms0386b001f010i0035_sm.jpg,/objects/thumbs/ms0386b001f010i0035.jpg_th.jpg,Page 4,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by copyright and related rights. However, the rights-holder is unidentified or unlocatable. If you have information that can contribute to identifying or locating the rights-holder, please notify the Iowa State University Library, Digital Scholarship and Initiatives.",http://rightsstatements.org/vocab/InC-RUU/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_039,fairfieldbirdclub_119,fairfieldbirdclub_127,image,5,ms0386b001f010i0036.jpg,/objects/ms0386b001f010i0036.jpg,,/objects/small/ms0386b001f010i0036_sm.jpg,/objects/thumbs/ms0386b001f010i0036.jpg_th.jpg,Page 5,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by copyright and related rights. However, the rights-holder is unidentified or unlocatable. If you have information that can contribute to identifying or locating the rights-holder, please notify the Iowa State University Library, Digital Scholarship and Initiatives.",http://rightsstatements.org/vocab/InC-RUU/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_040,fairfieldbirdclub_120,fairfieldbirdclub_127,image,6,ms0386b001f010i0037.jpg,/objects/ms0386b001f010i0037.jpg,,/objects/small/ms0386b001f010i0037_sm.jpg,/objects/thumbs/ms0386b001f010i0037.jpg_th.jpg,Page 6,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by copyright and related rights. However, the rights-holder is unidentified or unlocatable. If you have information that can contribute to identifying or locating the rights-holder, please notify the Iowa State University Library, Digital Scholarship and Initiatives.",http://rightsstatements.org/vocab/InC-RUU/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_041,fairfieldbirdclub_121,fairfieldbirdclub_127,image,7,ms0386b001f010i0038.jpg,/objects/ms0386b001f010i0038.jpg,,/objects/small/ms0386b001f010i0038_sm.jpg,/objects/thumbs/ms0386b001f010i0038.jpg_th.jpg,Page 7,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by copyright and related rights. However, the rights-holder is unidentified or unlocatable. If you have information that can contribute to identifying or locating the rights-holder, please notify the Iowa State University Library, Digital Scholarship and Initiatives.",http://rightsstatements.org/vocab/InC-RUU/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_042,fairfieldbirdclub_122,fairfieldbirdclub_127,image,8,ms0386b001f010i0039.jpg,/objects/ms0386b001f010i0039.jpg,,/objects/small/ms0386b001f010i0039_sm.jpg,/objects/thumbs/ms0386b001f010i0039.jpg_th.jpg,Page 8,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by copyright and related rights. However, the rights-holder is unidentified or unlocatable. If you have information that can contribute to identifying or locating the rights-holder, please notify the Iowa State University Library, Digital Scholarship and Initiatives.",http://rightsstatements.org/vocab/InC-RUU/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_043,fairfieldbirdclub_123,fairfieldbirdclub_127,image,9,ms0386b001f010i0040.jpg,/objects/ms0386b001f010i0040.jpg,,/objects/small/ms0386b001f010i0040_sm.jpg,/objects/thumbs/ms0386b001f010i0040.jpg_th.jpg,Page 9,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by copyright and related rights. However, the rights-holder is unidentified or unlocatable. If you have information that can contribute to identifying or locating the rights-holder, please notify the Iowa State University Library, Digital Scholarship and Initiatives.",http://rightsstatements.org/vocab/InC-RUU/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_044,fairfieldbirdclub_124,fairfieldbirdclub_127,image,10,ms0386b001f010i0041.jpg,/objects/ms0386b001f010i0041.jpg,,/objects/small/ms0386b001f010i0041_sm.jpg,/objects/thumbs/ms0386b001f010i0041.jpg_th.jpg,Page 10,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by copyright and related rights. However, the rights-holder is unidentified or unlocatable. If you have information that can contribute to identifying or locating the rights-holder, please notify the Iowa State University Library, Digital Scholarship and Initiatives.",http://rightsstatements.org/vocab/InC-RUU/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_045,fairfieldbirdclub_125,fairfieldbirdclub_127,image,11,ms0386b001f010i0042.jpg,/objects/ms0386b001f010i0042.jpg,,/objects/small/ms0386b001f010i0042_sm.jpg,/objects/thumbs/ms0386b001f010i0042.jpg_th.jpg,Page 11,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by copyright and related rights. However, the rights-holder is unidentified or unlocatable. If you have information that can contribute to identifying or locating the rights-holder, please notify the Iowa State University Library, Digital Scholarship and Initiatives.",http://rightsstatements.org/vocab/InC-RUU/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_046,fairfieldbirdclub_126,fairfieldbirdclub_127,image,12,ms0386b001f010i0043.jpg,/objects/ms0386b001f010i0043.jpg,,/objects/small/ms0386b001f010i0043_sm.jpg,/objects/thumbs/ms0386b001f010i0043.jpg_th.jpg,Page 12,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by copyright and related rights. However, the rights-holder is unidentified or unlocatable. If you have information that can contribute to identifying or locating the rights-holder, please notify the Iowa State University Library, Digital Scholarship and Initiatives.",http://rightsstatements.org/vocab/InC-RUU/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
,fairfieldbirdclub_258,,multiple,0,,,,/objects/small/ms0386b001f010i0010_sm.jpg,/objects/thumbs/ms0386b001f010i0010.jpg_th.jpg,"Tenth annual meeting Iowa Ornithologists' Union, May 13-14, 1952",https://n2t.net/ark:/87292/w9m90273d,10376,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,Iowa Ornithologists' Union,http://id.loc.gov/authorities/names/no99028917,,,,,,,"The program for the Tenth Annual Meeting of Iowa Ornithologists' Union, May 13-14, 1932, held in Des Moines. Includes schedule of events, names of presenters, and field trip information.",,eng,,"Roberts, Francis L. R.;Rosene, Walter, 1880-1941;Leopold, Aldo, 1886-1948;DuMont, Philip A. (Philip Atkinson), 1903-1996;Allert, Oscar P.",;;http://id.loc.gov/authorities/names/n50049888;http://id.loc.gov/authorities/names/no2010190453;,"Ornithology--Societies, etc;Meetings",http://id.worldcat.org/fast/1048364;http://id.worldcat.org/fast/1015496,Des Moines,https://www.geonames.org/4853828,41.60054,-93.60911,WGS 84,4 pages,,,printed ephemera,http://vocab.getty.edu/aat/300264821,Text,image/tiff,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,1932-05-13/1932-05-14,2018-11-12,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,reformatted digital; Digitized with Epson - sheet feed/flatbed
fairfieldbirdclub_048,fairfieldbirdclub_256,fairfieldbirdclub_258,image,1,ms0386b001f010i0010.jpg,/objects/ms0386b001f010i0010.jpg,,/objects/small/ms0386b001f010i0010_sm.jpg,/objects/thumbs/ms0386b001f010i0010.jpg_th.jpg,Page 1,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_049,fairfieldbirdclub_257,fairfieldbirdclub_258,image,2,ms0386b001f010i0011.jpg,/objects/ms0386b001f010i0011.jpg,,/objects/small/ms0386b001f010i0011_sm.jpg,/objects/thumbs/ms0386b001f010i0011.jpg_th.jpg,Page 2,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
,fairfieldbirdclub_261,,multiple,0,,,,/objects/small/ms0386b001f007i0003_sm.jpg,/objects/thumbs/ms0386b001f007i0003.jpg_th.jpg,"Program fourteenth annual meeting of Iowa Ornithologists' Union, May 8-9, 1936",https://n2t.net/ark:/87292/w9gh9bd93,10372,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,7,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,Iowa Ornithologists' Union,http://id.loc.gov/authorities/names/no99028917,,,,,,,"The program for the Fourteenth Annual Meeting of Iowa Ornithologists' Union, May 8-9, 1936, held in Fairfield. Includes schedule of events, the officers of both the Iowa Ornithologists' Union and the Fairfield Bird Club as well as the committees for the meeting.",,eng,,"Hendrickson, George O.;Palas, Arthur J.;Rosene, Walter, 1880-1941;Dole, J. Wilbur;LaMar, Kate E.;Fairfield Bird Club",;;;;;http://id.loc.gov/authorities/names/no2021119431,"Ornithology--Societies, etc;Meetings",http://id.worldcat.org/fast/1048364;http://id.worldcat.org/fast/1015496,Fairfield,https://www.geonames.org/4855967,41.00863,-91.96267,WGS 84,4 pages,,,printed ephemera,http://vocab.getty.edu/aat/300264821,Text,image/tiff,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,1936-05-08/1936-05-09,2018-11-12,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,reformatted digital; Digitized with Epson - sheet feed/flatbed
fairfieldbirdclub_051,fairfieldbirdclub_259,fairfieldbirdclub_261,image,1,ms0386b001f007i0003.jpg,/objects/ms0386b001f007i0003.jpg,,/objects/small/ms0386b001f007i0003_sm.jpg,/objects/thumbs/ms0386b001f007i0003.jpg_th.jpg,Page 1,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,7,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_052,fairfieldbirdclub_260,fairfieldbirdclub_261,image,2,ms0386b001f007i0004.jpg,/objects/ms0386b001f007i0004.jpg,,/objects/small/ms0386b001f007i0004_sm.jpg,/objects/thumbs/ms0386b001f007i0004.jpg_th.jpg,Page 2,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,7,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
,fairfieldbirdclub_264,,multiple,0,,,,/objects/small/ms0386b001f001i0001_sm.jpg,/objects/thumbs/ms0386b001f001i0001.jpg_th.jpg,Fairfield Bird Club calendar for 1952-53,https://n2t.net/ark:/87292/w9br8mm30,10368,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,Fairfield Bird Club,http://id.loc.gov/authorities/names/no2021119431,,,,,,,The 1952-1953 calendar for the Fairfield Bird Club. The calendar provides details on the opening meeting as well as the dates of future meetings. Also included are the names of the club officers for the year.,,eng,,"Von Ohlen, Floyd W.;Taylor, Ben J.;Olson, Mary I.",,"Ornithology--Societies, etc;Meetings",http://id.worldcat.org/fast/1048364;http://id.worldcat.org/fast/1015496,Fairfield,https://www.geonames.org/4855967,41.00863,-91.96267,WGS 84,2 pages,,,printed ephemera,http://vocab.getty.edu/aat/300264821,Text,image/tiff,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,1952-01-01/1953-12-31,2018-11-12,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,reformatted digital; Digitized with Epson - sheet feed/flatbed
fairfieldbirdclub_054,fairfieldbirdclub_262,fairfieldbirdclub_264,image,1,ms0386b001f001i0001.jpg,/objects/ms0386b001f001i0001.jpg,,/objects/small/ms0386b001f001i0001_sm.jpg,/objects/thumbs/ms0386b001f001i0001.jpg_th.jpg,Page 1,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
fairfieldbirdclub_055,fairfieldbirdclub_263,fairfieldbirdclub_264,image,2,ms0386b001f001i0002.jpg,/objects/ms0386b001f001i0002.jpg,,/objects/small/ms0386b001f001i0002_sm.jpg,/objects/thumbs/ms0386b001f001i0002.jpg_th.jpg,Page 2,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
,fairfieldbirdclub_276,,compound_object,0,,,,/objects/small/ms0386b001f010i0044_sm.jpg,/objects/thumbs/ms0386b001f010i0044.jpg_th.jpg,Lacey-Keosauqua nature notes,https://n2t.net/ark:/87292/w9707ws82,10381,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,Iowa Conservation Commission;Iowa State College;United States. Work Projects Administration,http://id.loc.gov/authorities/names/n85270521;http://id.loc.gov/authorities/names/n82049648;http://id.loc.gov/authorities/names/n80046793,,,,,"Trump, Richard F., 1912-;Trump, Lorene E.",http://id.loc.gov/authorities/names/n86056860;,"A circular prepared to inform citizens of recreational and educational opportunities available at Lacey-Keosauqua Park. Highlights include an article on birds that kill to live, tips on avoiding poison ivy, a feature on getting to know your Hawks, and a column on various fish species at the park.",,eng,,,,Birds--Identification;Falconiformes ;Hawks;Eagles;Falcons;Osprey;Vultures;Predation (Biology);Parks;Natural areas,http://id.worldcat.org/fast/833029;http://id.worldcat.org/fast/919990;http://id.worldcat.org/fast/952093;http://id.worldcat.org/fast/900506;http://id.worldcat.org/fast/919997;http://id.worldcat.org/fast/1048725;http://id.worldcat.org/fast/1169370;http://id.worldcat.org/fast/1074989;http://id.worldcat.org/fast/1053705;http://id.worldcat.org/fast/1033960,Lacey-Keosauqua State Park;Keosauqua,https://www.geonames.org/4863846;https://www.geonames.org/4863380,40.71031;40.73031,-91.98156;-91.96239,WGS 84,11 pages,,,printed ephemera,http://vocab.getty.edu/aat/300264821,Text,image/tiff,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,1940-07-01,2018-11-12,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,reformatted digital; Digitized with Epson - sheet feed/flatbed
fairfieldbirdclub_057,fairfieldbirdclub_265,fairfieldbirdclub_276,image,1,ms0386b001f010i0044.jpg,/objects/ms0386b001f010i0044.jpg,,/objects/small/ms0386b001f010i0044_sm.jpg,/objects/thumbs/ms0386b001f010i0044.jpg_th.jpg,Page 1,,,,MS 386,Fairfield (Iowa) Bird Club Records,https://n2t.net/ark:/87292/w9px8v,,,1,10,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This item is protected by U.S. copyright and related rights. It is being made available by Iowa State University as its rights-holder for noncommercial use, including sharing and adapting the work. No permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.",https://creativecommons.org/licenses/by-nc/4.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Fairfield Bird Club,https://n2t.net/ark:/87292/w9r785p8g,
